Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline ,CF_Baseline
7,03_07_0061,U3,Measure/Scanned,88663,03_07_0061_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_07_0061_U3_20231121_CV_0.csv,03_07_0061_U3_20231121_CF_0.csv
7,03_07_0061,U4,Measure/Scanned,67389,03_07_0061_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3,,,,,03_07_0061_U4_20231121_CV_0.csv,03_07_0061_U4_20231121_CF_0.csv
7,03_07_0066,U2,Measure/Scanned,1975187,0.0052,CREOL-A112,10/23/2024,DI Water,5,resumed the next day,,,,03_07_0066_U2_20231121_CV_0.csv,03_07_0066_U2_20231121_CF_0.csv
7,03_07_0066,U3,Measure/Scanned,90183,0.0051,CREOL-A112,10/23/2024,DI Water,5,,,,,03_07_0066_U3_20231121_CV_0.csv,03_07_0066_U3_20231121_CF_0.csv
7,03_07_0066,U4,Measure/Scanned,585134,0.0051,,10/23/2024,DI Water,5,,,,,03_07_0066_U4_20231121_CV_0.csv,03_07_0066_U4_20231121_CF_0.csv
7,03_07_0066,U1,Measure/Scanned,2378820,0.005,CREOL-A112,10/23/2024,DI Water,5,,,,,03_07_0066_U1_20231121_CV_0.csv,03_07_0066_U1_20231121_CF_0.csv
7,03_07_0071,U1,Failed,94593,03_07_0071_U1_20250414_I.csv,CREOL-A112,4/14/2025,Adipic Acid - 0.712mM,5,start 4.18pH,,,,03_07_0071_U1_20231121_CV_0.csv,03_07_0071_U1_20231121_CF_0.csv
7,03_07_0071,U2,Failed,70059,03_07_0071_U2_20250414_I.csv,CREOL-A112,4/14/2025,Adipic Acid - 0.712mM,5,,,,,03_07_0071_U2_20231121_CV_0.csv,03_07_0071_U2_20231121_CF_0.csv
7,03_07_0071,U3,Failed,43482,03_07_0071_U3_20250414_I.csv,CREOL-A112,4/14/2025,Adipic Acid - 0.712mM,5,,,,,03_07_0071_U3_20231121_CV_0.csv,03_07_0071_U3_20231121_CF_0.csv
7,03_07_0071,U4,Failed,63586,03_07_0071_U4_20250414_I.csv,CREOL-A112,4/14/2025,Adipic Acid - 0.712mM,5,end 3.93,,,,03_07_0071_U4_20231121_CV_0.csv,03_07_0071_U4_20231121_CF_0.csv
7,03_07_0076,U1,Not started,,,,,,,,,,,03_07_0076_U1_20231121_CV_0.csv,03_07_0076_U1_20231121_CF_0.csv
7,03_07_0076,U2,Not started,,,,,,,,,,,03_07_0076_U2_20231121_CV_0.csv,03_07_0076_U2_20231121_CF_0.csv
7,03_07_0076,U3,Not started,,,,,,,,,,,03_07_0076_U3_20231121_CV_0.csv,03_07_0076_U3_20231121_CF_0.csv
7,03_07_0076,U4,Not started,,,,,,,,,,,03_07_0076_U4_20231121_CV_0.csv,03_07_0076_U4_20231121_CF_0.csv
7,03_07_0081,U1,Failed,49727,03_07_0081_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0081_U1_20231121_CV_0.csv,03_07_0081_U1_20231121_CF_0.csv
7,03_07_0081,U2,Failed,49496,03_07_0081_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0081_U2_20231121_CV_0.csv,03_07_0081_U2_20231121_CF_0.csv
7,03_07_0081,U3,Failed,45402,03_07_0081_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0081_U3_20231121_CV_0.csv,03_07_0081_U3_20231121_CF_0.csv
7,03_07_0081,U4,Failed,45484,03_07_0081_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0081_U4_20231121_CV_0.csv,03_07_0081_U4_20231121_CF_0.csv
7,03_07_0086,U2,Measure/Scanned,223685,0.0051,CREOL-A112,11/20/2024,DI Water,5,dendrites appeared immediately when voltage was apply,,,,03_07_0086_U2_20231121_CV_0.csv,03_07_0086_U2_20231121_CF_0.csv
7,03_07_0086,U3,Measure/Scanned,556140,0.0051,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0086_U3_20231121_CV_0.csv,03_07_0086_U3_20231121_CF_0.csv
7,03_07_0086,U4,Measure/Scanned,857253,0.005,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0086_U4_20231121_CV_0.csv,03_07_0086_U4_20231121_CF_0.csv
7,03_07_0086,U1,Measure/Scanned,1973651,0.0051,CREOL-A112,11/12/2024,DI Water,5,,,,,03_07_0086_U1_20231121_CV_0.csv,03_07_0086_U1_20231121_CF_0.csv
7,03_07_0091,U1,Failed,100286,03_07_0091_U1_20250506_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.21,,,,03_07_0091_U1_20231121_CV_0.csv,03_07_0091_U1_20231121_CF_0.csv
7,03_07_0091,U2,Failed,83166,03_07_0091_U2_20250506_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0091_U2_20231121_CV_0.csv,03_07_0091_U2_20231121_CF_0.csv
7,03_07_0091,U3,Failed,61409,03_07_0091_U3_20250506_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0091_U3_20231121_CV_0.csv,03_07_0091_U3_20231121_CF_0.csv
7,03_07_0091,U4,Failed,87743,03_07_0091_U4_20250506_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.35,,,,03_07_0091_U4_20231121_CV_0.csv,03_07_0091_U4_20231121_CF_0.csv
7,03_07_0096,U1,Not started,,,,,,,,,,,03_07_0096_U1_20231121_CV_0.csv,03_07_0096_U1_20231121_CF_0.csv
7,03_07_0096,U2,Not started,,,,,,,,,,,03_07_0096_U2_20231121_CV_0.csv,03_07_0096_U2_20231121_CF_0.csv
7,03_07_0096,U3,Not started,,,,,,,,,,,03_07_0096_U3_20231121_CV_0.csv,03_07_0096_U3_20231121_CF_0.csv
7,03_07_0096,U4,Not started,,,,,,,,,,,03_07_0096_U4_20231121_CV_0.csv,03_07_0096_U4_20231121_CF_0.csv
7,03_07_0101,U1,Failed,54222,03_07_0101_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0101_U1_20231121_CV_0.csv,03_07_0101_U1_20231121_CF_0.csv
7,03_07_0101,U2,Failed,37282,03_07_0101_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0101_U2_20231121_CV_0.csv,03_07_0101_U2_20231121_CF_0.csv
7,03_07_0101,U3,Failed,37337,03_07_0101_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0101_U3_20231121_CV_0.csv,03_07_0101_U3_20231121_CF_0.csv
7,03_07_0101,U4,Failed,33161,03_07_0101_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0101_U4_20231121_CV_0.csv,03_07_0101_U4_20231121_CF_0.csv
7,03_07_0106,U2,Measure/Scanned,635276,0.0053,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0106_U2_20231121_CV_0.csv,03_07_0106_U2_20231121_CF_0.csv
7,03_07_0106,U3,Measure/Scanned,1163750,0.0051,CREOL-A112,11/20/2024,DI Water,5,,,,,03_07_0106_U3_20231121_CV_0.csv,03_07_0106_U3_20231121_CF_0.csv
7,03_07_0106,U4,Measure/Scanned,2094708,0.005,CREOL-A112,11/13/2024,DI Water,5,,,,,03_07_0106_U4_20231121_CV_0.csv,03_07_0106_U4_20231121_CF_0.csv
7,03_07_0106,U1,Measure/Scanned,487494,0.0051,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0106_U1_20231121_CV_0.csv,03_07_0106_U1_20231121_CF_0.csv
7,03_07_0111,U1,Failed,73593,03_07_0111_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.17 end,,,,03_07_0111_U1_20231121_CV_0.csv,03_07_0111_U1_20231121_CF_0.csv
7,03_07_0111,U2,Failed,116684,03_07_0111_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0111_U2_20231121_CV_0.csv,03_07_0111_U2_20231121_CF_0.csv
7,03_07_0111,U3,Failed,77959,03_07_0111_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0111_U3_20231121_CV_0.csv,03_07_0111_U3_20231121_CF_0.csv
7,03_07_0111,U4,Failed,97458,03_07_0111_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.35 start,,,,03_07_0111_U4_20231121_CV_0.csv,03_07_0111_U4_20231121_CF_0.csv
7,03_07_0126,U1,Not started,,,,,,,,,,,03_07_0126_U1_20231121_CV_0.csv,03_07_0126_U1_20231121_CF_0.csv
7,03_07_0126,U2,Not started,,,,,,,,,,,03_07_0126_U2_20231121_CV_0.csv,03_07_0126_U2_20231121_CF_0.csv
7,03_07_0126,U3,Not started,,,,,,,,,,,03_07_0126_U3_20231121_CV_0.csv,03_07_0126_U3_20231121_CF_0.csv
7,03_07_0126,U4,Not started,,,,,,,,,,,03_07_0126_U4_20231121_CV_0.csv,03_07_0126_U4_20231121_CF_0.csv
7,03_07_0131,U1,Failed,37207,03_07_0131_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0131_U1_20231121_CV_0.csv,03_07_0131_U1_20231121_CF_0.csv
7,03_07_0131,U2,Failed,33119,03_07_0131_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0131_U2_20231121_CV_0.csv,03_07_0131_U2_20231121_CF_0.csv
7,03_07_0131,U3,Failed,33240,03_07_0131_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0131_U3_20231121_CV_0.csv,03_07_0131_U3_20231121_CF_0.csv
7,03_07_0131,U4,Failed,41340,03_07_0131_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,5,,,,,03_07_0131_U4_20231121_CV_0.csv,03_07_0131_U4_20231121_CF_0.csv
7,03_07_0136,U1,Measure/Scanned,388049,0.005,CREOL-A112,1/10/2025,DI Water,5,,,,,03_07_0136_U1_20231121_CV_0.csv,03_07_0136_U1_20231121_CF_0.csv
7,03_07_0136,U2,Measure/Scanned,1721806,0.0051,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0136_U2_20231121_CV_0.csv,03_07_0136_U2_20231121_CF_0.csv
7,03_07_0136,U3,Measure/Scanned,655932,0.005,CREOL-A112,12/11/2024,DI Water,5,,,,,03_07_0136_U3_20231121_CV_0.csv,03_07_0136_U3_20231121_CF_0.csv
7,03_07_0136,U4,Measure/Scanned,2284711,0.0051,CREOL-A112,11/20/2024,DI Water,5,paused to dry,,,,03_07_0136_U4_20231121_CV_0.csv,03_07_0136_U4_20231121_CF_0.csv
7,03_07_0141,U1,Failed,103739,03_07_0141_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.17 start,,,,03_07_0141_U1_20231121_CV_0.csv,03_07_0141_U1_20231121_CF_0.csv
7,03_07_0141,U2,Failed,81167,03_07_0141_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0141_U2_20231121_CV_0.csv,03_07_0141_U2_20231121_CF_0.csv
7,03_07_0141,U3,Failed,77429,03_07_0141_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0141_U3_20231121_CV_0.csv,03_07_0141_U3_20231121_CF_0.csv
7,03_07_0141,U4,Failed,83587,03_07_0141_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.40 end,,,,03_07_0141_U4_20231121_CV_0.csv,03_07_0141_U4_20231121_CF_0.csv
7,03_07_0146,U1,Not started,,,,,,,,,,,03_07_0146_U1_20231121_CV_0.csv,03_07_0146_U1_20231121_CF_0.csv
7,03_07_0146,U2,Not started,,,,,,,,,,,03_07_0146_U2_20231121_CV_0.csv,03_07_0146_U2_20231121_CF_0.csv
7,03_07_0146,U3,Not started,,,,,,,,,,,03_07_0146_U3_20231121_CV_0.csv,03_07_0146_U3_20231121_CF_0.csv
7,03_07_0146,U4,Not started,,,,,,,,,,,03_07_0146_U4_20231121_CV_0.csv,03_07_0146_U4_20231121_CF_0.csv
7,03_07_0151,U1,Failed,392784,03_07_0151_U1_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,3.94pH,,,,03_07_0151_U1_20231121_CV_0.csv,03_07_0151_U1_20231121_CF_0.csv
7,03_07_0151,U2,Failed,261727,03_07_0151_U2_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,,,,,03_07_0151_U2_20231121_CV_0.csv,03_07_0151_U2_20231121_CF_0.csv
7,03_07_0151,U3,Failed,188688,03_07_0151_U3_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,,,,,03_07_0151_U3_20231121_CV_0.csv,03_07_0151_U3_20231121_CF_0.csv
7,03_07_0151,U4,Failed,88991,03_07_0151_U4_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,3.78pH,,,,03_07_0151_U4_20231121_CV_0.csv,03_07_0151_U4_20231121_CF_0.csv
7,03_07_0156,U2,Measure/Scanned,1073306,0.005,CREOL-A112,12/10/2024,DI Water,5,,,,,03_07_0156_U2_20231121_CV_0.csv,03_07_0156_U2_20231121_CF_0.csv
7,03_07_0156,U3,Measure/Scanned,948312,0.0051,CREOL-A112,12/10/2024,DI Water,5,,,,,03_07_0156_U3_20231121_CV_0.csv,03_07_0156_U3_20231121_CF_0.csv
7,03_07_0156,U4,Measure/Scanned,825256,0.0051,CREOL-A112,12/10/2024,DI Water,5,,,,,03_07_0156_U4_20231121_CV_0.csv,03_07_0156_U4_20231121_CF_0.csv
7,03_07_0156,U1,Measure/Scanned,2123121,0.0051,CREOL-A112,11/20/2024,DI Water,5,Dried after failure,,,,03_07_0156_U1_20231121_CV_0.csv,03_07_0156_U1_20231121_CF_0.csv
7,03_07_0161,U1,Failed,200602,03_07_0161_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,4.40 start,,,,03_07_0161_U1_20231121_CV_0.csv,03_07_0161_U1_20231121_CF_0.csv
7,03_07_0161,U2,Failed,79637,03_07_0161_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0161_U2_20231121_CV_0.csv,03_07_0161_U2_20231121_CF_0.csv
7,03_07_0161,U3,Failed,87249,03_07_0161_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0161_U3_20231121_CV_0.csv,03_07_0161_U3_20231121_CF_0.csv
7,03_07_0161,U4,Failed,91539,03_07_0161_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0161_U4_20231121_CV_0.csv,03_07_0161_U4_20231121_CF_0.csv
7,03_07_0166,U1,Not started,,,,,,,,,,,03_07_0166_U1_20231121_CV_0.csv,03_07_0166_U1_20231121_CF_0.csv
7,03_07_0166,U2,Not started,,,,,,,,,,,03_07_0166_U2_20231121_CV_0.csv,03_07_0166_U2_20231121_CF_0.csv
7,03_07_0166,U3,Not started,,,,,,,,,,,03_07_0166_U3_20231121_CV_0.csv,03_07_0166_U3_20231121_CF_0.csv
7,03_07_0166,U4,Not started,,,,,,,,,,,03_07_0166_U4_20231121_CV_0.csv,03_07_0166_U4_20231121_CF_0.csv
7,03_07_0171,U1,Failed,18089,03_07_0171_U1_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,3.8pH end,,,,03_07_0171_U1_20231121_CV_0.csv,03_07_0171_U1_20231121_CF_0.csv
7,03_07_0171,U2,Failed,18149,03_07_0171_U2_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,,,,,03_07_0171_U2_20231121_CV_0.csv,03_07_0171_U2_20231121_CF_0.csv
7,03_07_0171,U3,Failed,32827,03_07_0171_U3_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,,,,,03_07_0171_U3_20231121_CV_0.csv,03_07_0171_U3_20231121_CF_0.csv
7,03_07_0171,U4,Failed,72782,03_07_0171_U4_20250304_I.csv,CREOL-A112,3/4/2025,Succinic 0.388mM,5,3.79pH start,,,,03_07_0171_U4_20231121_CV_0.csv,03_07_0171_U4_20231121_CF_0.csv
7,03_07_0176,U1,Not started,,,,,,,,,,,03_07_0176_U1_20231121_CV_0.csv,03_07_0176_U1_20231121_CF_0.csv
7,03_07_0176,U2,Not started,,,,,,,,,,,03_07_0176_U2_20231121_CV_0.csv,03_07_0176_U2_20231121_CF_0.csv
7,03_07_0176,U3,Not started,,,,,,,,,,,03_07_0176_U3_20231121_CV_0.csv,03_07_0176_U3_20231121_CF_0.csv
7,03_07_0176,U4,Not started,,,,,,,,,,,03_07_0176_U4_20231121_CV_0.csv,03_07_0176_U4_20231121_CF_0.csv
7,03_07_0181,U1,Not started,,,,,,,,,,,03_07_0181_U1_20231121_CV_0.csv,03_07_0181_U1_20231121_CF_0.csv
7,03_07_0181,U2,Not started,,,,,,,,,,,03_07_0181_U2_20231121_CV_0.csv,03_07_0181_U2_20231121_CF_0.csv
7,03_07_0181,U3,Not started,,,,,,,,,,,03_07_0181_U3_20231121_CV_0.csv,03_07_0181_U3_20231121_CF_0.csv
7,03_07_0181,U4,Not started,,,,,,,,,,,03_07_0181_U4_20231121_CV_0.csv,03_07_0181_U4_20231121_CF_0.csv
7,03_07_0186,U1,Measure/Scanned,4949219,0.0051,CREOL-A112,1/10/2025,DI Water,3,,,,,03_07_0186_U1_20231121_CV_0.csv,03_07_0186_U1_20231121_CF_0.csv
7,03_07_0186,U2,Measure/Scanned,5166424,0.0053,CREOL-A112,1/10/2025,DI Water,3,,,,,03_07_0186_U2_20231121_CV_0.csv,03_07_0186_U2_20231121_CF_0.csv
7,03_07_0186,U3,Measure/Scanned,5602292,0.0051,CREOL-A112,1/10/2025,DI Water,3,,,,,03_07_0186_U3_20231121_CV_0.csv,03_07_0186_U3_20231121_CF_0.csv
7,03_07_0186,U4,Measure/Scanned,3591467,0.005,CREOL-A112,1/10/2025,DI Water,3,,,,,03_07_0186_U4_20231121_CV_0.csv,03_07_0186_U4_20231121_CF_0.csv
7,03_07_0191,U1,Not started,,,,,,,,,,,03_07_0191_U1_20231121_CV_0.csv,03_07_0191_U1_20231121_CF_0.csv
7,03_07_0191,U2,Not started,,,,,,,,,,,03_07_0191_U2_20231121_CV_0.csv,03_07_0191_U2_20231121_CF_0.csv
7,03_07_0191,U3,Not started,,,,,,,,,,,03_07_0191_U3_20231121_CV_0.csv,03_07_0191_U3_20231121_CF_0.csv
7,03_07_0191,U4,Not started,,,,,,,,,,,03_07_0191_U4_20231121_CV_0.csv,03_07_0191_U4_20231121_CF_0.csv
7,03_07_0196,U1,Not started,,,,,,,,,,,03_07_0196_U1_20231121_CV_0.csv,03_07_0196_U1_20231121_CF_0.csv
7,03_07_0196,U2,Not started,,,,,,,,,,,03_07_0196_U2_20231121_CV_0.csv,03_07_0196_U2_20231121_CF_0.csv
7,03_07_0196,U3,Not started,,,,,,,,,,,03_07_0196_U3_20231121_CV_0.csv,03_07_0196_U3_20231121_CF_0.csv
7,03_07_0196,U4,Not started,,,,,,,,,,,03_07_0196_U4_20231121_CV_0.csv,03_07_0196_U4_20231121_CF_0.csv
7,03_07_0201,U1,Not started,,,,,,,,,,,03_07_0201_U1_20231121_CV_0.csv,03_07_0201_U1_20231121_CF_0.csv
7,03_07_0201,U2,Not started,,,,,,,,,,,03_07_0201_U2_20231121_CV_0.csv,03_07_0201_U2_20231121_CF_0.csv
7,03_07_0201,U3,Not started,,,,,,,,,,,03_07_0201_U3_20231121_CV_0.csv,03_07_0201_U3_20231121_CF_0.csv
7,03_07_0201,U4,Not started,,,,,,,,,,,03_07_0201_U4_20231121_CV_0.csv,03_07_0201_U4_20231121_CF_0.csv
7,03_07_0206,U1,Not started,,,,,,,,,,,03_07_0206_U1_20231121_CV_0.csv,03_07_0206_U1_20231121_CF_0.csv
7,03_07_0206,U2,Not started,,,,,,,,,,,03_07_0206_U2_20231121_CV_0.csv,03_07_0206_U2_20231121_CF_0.csv
7,03_07_0206,U3,Not started,,,,,,,,,,,03_07_0206_U3_20231121_CV_0.csv,03_07_0206_U3_20231121_CF_0.csv
7,03_07_0206,U4,Not started,,,,,,,,,,,03_07_0206_U4_20231121_CV_0.csv,03_07_0206_U4_20231121_CF_0.csv
7,03_07_0211,U1,Not started,,,,,,,,,,,03_07_0211_U1_20231121_CV_0.csv,03_07_0211_U1_20231121_CF_0.csv
7,03_07_0211,U2,Not started,,,,,,,,,,,03_07_0211_U2_20231121_CV_0.csv,03_07_0211_U2_20231121_CF_0.csv
7,03_07_0211,U3,Not started,,,,,,,,,,,03_07_0211_U3_20231121_CV_0.csv,03_07_0211_U3_20231121_CF_0.csv
7,03_07_0211,U4,Not started,,,,,,,,,,,03_07_0211_U4_20231121_CV_0.csv,03_07_0211_U4_20231121_CF_0.csv
7,03_07_0216,U1,Failed,49931,03_07_0216_U1_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,start 4.18,,,,03_07_0216_U1_20231121_CV_0.csv,03_07_0216_U1_20231121_CF_0.csv
7,03_07_0216,U2,Failed,121628,03_07_0216_U2_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0216_U2_20231121_CV_0.csv,03_07_0216_U2_20231121_CF_0.csv
7,03_07_0216,U3,Failed,59277,03_07_0216_U3_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,,,,,03_07_0216_U3_20231121_CV_0.csv,03_07_0216_U3_20231121_CF_0.csv
7,03_07_0216,U4,Failed,74440,03_07_0216_U4_20250418_i.csv,R1-379,5/6/2025,Adipic Acid - 0.388mM,5,end 4.06,,,,03_07_0216_U4_20231121_CV_0.csv,03_07_0216_U4_20231121_CF_0.csv
7,03_07_0221,U1,Not started,,,,,,,,,,,03_07_0221_U1_20231121_CV_0.csv,03_07_0221_U1_20231121_CF_0.csv
7,03_07_0221,U2,Not started,,,,,,,,,,,03_07_0221_U2_20231121_CV_0.csv,03_07_0221_U2_20231121_CF_0.csv
7,03_07_0221,U3,Not started,,,,,,,,,,,03_07_0221_U3_20231121_CV_0.csv,03_07_0221_U3_20231121_CF_0.csv
7,03_07_0221,U4,Not started,,,,,,,,,,,03_07_0221_U4_20231121_CV_0.csv,03_07_0221_U4_20231121_CF_0.csv
7,03_07_0226,U1,Failed,1621576,03_07_0226_U1_20250226_I.csv,CREOL-A112,2/26/2025,DI Water,5,,,,,03_07_0226_U1_20231121_CV_0.csv,03_07_0226_U1_20231121_CF_0.csv
7,03_07_0226,U2,Failed,2044032,03_07_0226_U2_20250226_I.csv,CREOL-A112,2/26/2025,DI Water,5,,,,,03_07_0226_U2_20231121_CV_0.csv,03_07_0226_U2_20231121_CF_0.csv
7,03_07_0226,U3,Failed,1903449,03_07_0226_U3_20250226_I.csv,CREOL-A112,2/26/2025,DI Water,5,,,,,03_07_0226_U3_20231121_CV_0.csv,03_07_0226_U3_20231121_CF_0.csv
7,03_07_0226,U4,Failed,1413051,03_07_0226_U4_20250226_I.csv,CREOL-A112,2/26/2025,DI Water,5,,,,,03_07_0226_U4_20231121_CV_0.csv,03_07_0226_U4_20231121_CF_0.csv
7,03_07_0231,U1,Not started,,,,,,,,,,,03_07_0231_U1_20231121_CV_0.csv,03_07_0231_U1_20231121_CF_0.csv
7,03_07_0231,U2,Not started,,,,,,,,,,,03_07_0231_U2_20231121_CV_0.csv,03_07_0231_U2_20231121_CF_0.csv
7,03_07_0231,U3,Not started,,,,,,,,,,,03_07_0231_U3_20231121_CV_0.csv,03_07_0231_U3_20231121_CF_0.csv
7,03_07_0231,U4,Not started,,,,,,,,,,,03_07_0231_U4_20231121_CV_0.csv,03_07_0231_U4_20231121_CF_0.csv
7,03_07_0236,U1,Not started,,,,,,,,,,,03_07_0236_U1_20231121_CV_0.csv,03_07_0236_U1_20231121_CF_0.csv
7,03_07_0236,U2,Not started,,,,,,,,,,,03_07_0236_U2_20231121_CV_0.csv,03_07_0236_U2_20231121_CF_0.csv
7,03_07_0236,U3,Not started,,,,,,,,,,,03_07_0236_U3_20231121_CV_0.csv,03_07_0236_U3_20231121_CF_0.csv
7,03_07_0236,U4,Not started,,,,,,,,,,,03_07_0236_U4_20231121_CV_0.csv,03_07_0236_U4_20231121_CF_0.csv
7,03_07_0241,U1,Not started,,,,,,,,,,,03_07_0241_U1_20231121_CV_0.csv,03_07_0241_U1_20231121_CF_0.csv
7,03_07_0241,U2,Not started,,,,,,,,,,,03_07_0241_U2_20231121_CV_0.csv,03_07_0241_U2_20231121_CF_0.csv
7,03_07_0241,U3,Not started,,,,,,,,,,,03_07_0241_U3_20231121_CV_0.csv,03_07_0241_U3_20231121_CF_0.csv
7,03_07_0241,U4,Not started,,,,,,,,,,,03_07_0241_U4_20231121_CV_0.csv,03_07_0241_U4_20231121_CF_0.csv
7,03_07_0246,U1,Not started,,,,,,,,,,,03_07_0246_U1_20231121_CV_0.csv,03_07_0246_U1_20231121_CF_0.csv
7,03_07_0246,U2,Not started,,,,,,,,,,,03_07_0246_U2_20231121_CV_0.csv,03_07_0246_U2_20231121_CF_0.csv
7,03_07_0246,U3,Not started,,,,,,,,,,,03_07_0246_U3_20231121_CV_0.csv,03_07_0246_U3_20231121_CF_0.csv
7,03_07_0246,U4,Not started,,,,,,,,,,,03_07_0246_U4_20231121_CV_0.csv,03_07_0246_U4_20231121_CF_0.csv
10,03_10_0001,U1,Not started,,,,,,,,,,,03_10_0001_U1_20240416_CV_0.csv,03_10_0001_U1_20240416_CF_0.csv
10,03_10_0001,U2,Not started,,,,,,,,,,,03_10_0001_U2_20240416_CV_0.csv,03_10_0001_U2_20240416_CF_0.csv
10,03_10_0001,U3,Not started,,,,,,,,,,,03_10_0001_U3_20240416_CV_0.csv,03_10_0001_U3_20240416_CF_0.csv
10,03_10_0001,U4,Not started,,,,,,,,,,,03_10_0001_U4_20240416_CV_0.csv,03_10_0001_U4_20240416_CF_0.csv
10,03_10_0006,U1,Not started,,,,,,,,,,,03_10_0006_U1_20240416_CV_0.csv,03_10_0006_U1_20240416_CF_0.csv
10,03_10_0006,U2,Not started,,,,,,,,,,,03_10_0006_U2_20240416_CV_0.csv,03_10_0006_U2_20240416_CF_0.csv
10,03_10_0006,U3,Not started,,,,,,,,,,,03_10_0006_U3_20240416_CV_0.csv,03_10_0006_U3_20240416_CF_0.csv
10,03_10_0006,U4,Not started,,,,,,,,,,,03_10_0006_U4_20240416_CV_0.csv,03_10_0006_U4_20240416_CF_0.csv
10,03_10_0011,U1,Measure/Scanned,231651,03_10_0011_U1_20250114_I.csv,CREOL-A112,1/14/2025,Succinic 3.6mM,3,,,,,03_10_0011_U1_20240416_CV_0.csv,03_10_0011_U1_20240416_CF_0.csv
10,03_10_0011,U2,Measure/Scanned,623065,03_10_0011_U2_20250114_I.csv,CREOL-A112,1/14/2025,Succinic 3.6mM,3,,,,,03_10_0011_U2_20240416_CV_0.csv,03_10_0011_U2_20240416_CF_0.csv
10,03_10_0011,U3,Measure/Scanned,88825,03_10_0011_U3_20250114_I.csv,CREOL-A112,1/14/2025,Succinic 3.6mM,3,,,,,03_10_0011_U3_20240416_CV_0.csv,03_10_0011_U3_20240416_CF_0.csv
